      41,-0.2000000E-01,-0.7503796E-02, 0.5235988E-02
      42,-0.2261799E-01,-0.5000000E-02, 0.5235988E-02
      43,-0.2594736E-01,-0.5000000E-02, 0.5235988E-02
      44,-0.3018141E-01,-0.5000000E-02, 0.5235988E-02
      45,-0.3556596E-01,-0.5000000E-02, 0.5235988E-02
      46,-0.4241362E-01,-0.5000000E-02, 0.5235988E-02
      47,-0.5112198E-01,-0.5000000E-02, 0.5235988E-02
      48,-0.6219662E-01,-0.5000000E-02, 0.5235988E-02
      49,-0.7628052E-01,-0.5000000E-02, 0.5235988E-02
      50,-0.9419139E-01,-0.5000000E-02, 0.5235988E-02
      51,-0.1169691E+00,-0.5000000E-02, 0.5235988E-02
      52,-0.1459361E+00,-0.5000000E-02, 0.5235988E-02
      53,-0.1827742E+00,-0.5000000E-02, 0.5235988E-02
      54,-0.2296221E+00,-0.5000000E-02, 0.5235988E-02
      55,-0.2891999E+00,-0.5000000E-02, 0.5235988E-02
      56,-0.3649664E+00,-0.5000000E-02, 0.5235988E-02
      57,-0.4613207E+00,-0.5000000E-02, 0.5235988E-02
      58,-0.5838569E+00,-0.5000000E-02, 0.5235988E-02
      59,-0.7396895E+00,-0.5000000E-02, 0.5235988E-02
      60,-0.9378657E+00,-0.5000000E-02, 0.5235988E-02
      61,-0.1189891E+01,-0.5000000E-02, 0.5235988E-02
      62,-0.1510399E+01,-0.5000000E-02, 0.5235988E-02
      63,-0.1917997E+01,-0.5000000E-02, 0.5235988E-02
      64,-0.2436350E+01,-0.5000000E-02, 0.5235988E-02
      65,-0.3095553E+01,-0.5000000E-02, 0.5235988E-02
      66,-0.3933878E+01,-0.5000000E-02, 0.5235988E-02
      67,-0.4889766E+01,-0.1044123E+01, 0.5235988E-02
      68,-0.4565963E+01,-0.2037641E+01, 0.5235988E-02
      69,-0.4042733E+01,-0.2942161E+01, 0.5235988E-02
      70,-0.3342927E+01,-0.3718177E+01, 0.5235988E-02
      71,-0.2497113E+01,-0.4331793E+01, 0.5235988E-02
      72,-0.1542232E+01,-0.4756209E+01, 0.5235988E-02
      73,-0.5199902E+00,-0.4972888E+01, 0.5235988E-02
      74, 0.5249628E+00,-0.4972365E+01, 0.5235988E-02
      75, 0.1546987E+01,-0.4754664E+01, 0.5235988E-02
      76, 0.2501443E+01,-0.4329293E+01, 0.5235988E-02
      77, 0.3346644E+01,-0.3714832E+01, 0.5235988E-02
      78, 0.4045673E+01,-0.2938117E+01, 0.5235988E-02
      79, 0.4567998E+01,-0.2033074E+01, 0.5235988E-02
      80, 0.4890807E+01,-0.1039232E+01, 0.5235988E-02
      81, 0.5000000E+01, 0.0000000E+00, 0.5235988E-02
      82, 0.4890807E+01, 0.1039232E+01, 0.5235988E-02
      83, 0.4567998E+01, 0.2033074E+01, 0.5235988E-02
      84, 0.4045673E+01, 0.2938117E+01, 0.5235988E-02
      85, 0.3346644E+01, 0.3714832E+01, 0.5235988E-02
      86, 0.2501443E+01, 0.4329293E+01, 0.5235988E-02
      87, 0.1546987E+01, 0.4754664E+01, 0.5235988E-02
      88, 0.5249628E+00, 0.4972365E+01, 0.5235988E-02
      89,-0.5199902E+00, 0.4972888E+01, 0.5235988E-02
      90,-0.1542232E+01, 0.4756209E+01, 0.5235988E-02
      91,-0.2497113E+01, 0.4331793E+01, 0.5235988E-02
      92,-0.3342927E+01, 0.3718177E+01, 0.5235988E-02
      93,-0.4042733E+01, 0.2942161E+01, 0.5235988E-02
      94,-0.4565963E+01, 0.2037641E+01, 0.5235988E-02
      95,-0.4889766E+01, 0.1044123E+01, 0.5235988E-02
      96,-0.3933878E+01, 0.5000000E-02, 0.5235988E-02
      97,-0.3095553E+01, 0.5000000E-02, 0.5235988E-02
      98,-0.2436350E+01, 0.5000000E-02, 0.5235988E-02
      99,-0.1917997E+01, 0.5000000E-02, 0.5235988E-02
     100,-0.1510399E+01, 0.5000000E-02, 0.5235988E-02
     101,-0.1189891E+01, 0.5000000E-02, 0.5235988E-02
     102,-0.9378657E+00, 0.5000000E-02, 0.5235988E-02
     103,-0.7396895E+00, 0.5000000E-02, 0.5235988E-02
     104,-0.5838569E+00, 0.5000000E-02, 0.5235988E-02
     105,-0.4613207E+00, 0.5000000E-02, 0.5235988E-02
     106,-0.3649664E+00, 0.5000000E-02, 0.5235988E-02
     107,-0.2891999E+00, 0.5000000E-02, 0.5235988E-02
     108,-0.2296221E+00, 0.5000000E-02, 0.5235988E-02
     109,-0.1827742E+00, 0.5000000E-02, 0.5235988E-02
     110,-0.1459361E+00, 0.5000000E-02, 0.5235988E-02
     111,-0.1169691E+00, 0.5000000E-02, 0.5235988E-02
     112,-0.9419139E-01, 0.5000000E-02, 0.5235988E-02
     113,-0.7628052E-01, 0.5000000E-02, 0.5235988E-02
     114,-0.6219662E-01, 0.5000000E-02, 0.5235988E-02
     115,-0.5112198E-01, 0.5000000E-02, 0.5235988E-02
     116,-0.4241362E-01, 0.5000000E-02, 0.5235988E-02
     117,-0.3556596E-01, 0.5000000E-02, 0.5235988E-02
     118,-0.3018141E-01, 0.5000000E-02, 0.5235988E-02
     119,-0.2594736E-01, 0.5000000E-02, 0.5235988E-02
     120,-0.2261799E-01, 0.5000000E-02, 0.5235988E-02
     121,-0.2000000E-01, 0.7617994E-02, 0.5235988E-02
     122,-0.2000000E-01, 0.1072417E-01, 0.5235988E-02
     123,-0.2000000E-01, 0.1440954E-01, 0.5235988E-02
     124,-0.2000000E-01, 0.1878214E-01, 0.5235988E-02
     125,-0.2000000E-01, 0.2397008E-01, 0.5235988E-02
     126,-0.2000000E-01, 0.3012543E-01, 0.5235988E-02
     127,-0.2000000E-01, 0.3742857E-01, 0.5235988E-02
     128,-0.2000000E-01, 0.4609351E-01, 0.5235988E-02
     129,-0.2000000E-01, 0.5637421E-01, 0.5235988E-02
     130,-0.2000000E-01, 0.6857196E-01, 0.5235988E-02
     131,-0.2000000E-01, 0.8304422E-01, 0.5235988E-02
     132,-0.2000000E-01, 0.1002151E+00, 0.5235988E-02
     133,-0.2000000E-01, 0.1205879E+00, 0.5235988E-02
     134,-0.2000000E-01, 0.1447595E+00, 0.5235988E-02
     135,-0.2000000E-01, 0.1734385E+00, 0.5235988E-02
     136,-0.2000000E-01, 0.2074652E+00, 0.5235988E-02
     137,-0.2000000E-01, 0.2478369E+00, 0.5235988E-02
     138,-0.2000000E-01, 0.2957367E+00, 0.5235988E-02
     139,-0.2000000E-01, 0.3525684E+00, 0.5235988E-02
     140,-0.2000000E-01, 0.4199974E+00, 0.5235988E-02
     141, 0.5428571E-01, 0.5000000E+00, 0.5235988E-02
     142, 0.1285714E+00, 0.5000000E+00, 0.5235988E-02
     143, 0.2028571E+00, 0.5000000E+00, 0.5235988E-02
     144, 0.2771429E+00, 0.5000000E+00, 0.5235988E-02
     145, 0.3514286E+00, 0.5000000E+00, 0.5235988E-02
     146, 0.4257143E+00, 0.5000000E+00, 0.5235988E-02
     147, 0.5000000E+00, 0.4230769E+00, 0.5235988E-02
     148, 0.5000000E+00, 0.3461539E+00, 0.5235988E-02
     149, 0.5000000E+00, 0.2692308E+00, 0.5235988E-02
     150, 0.5000000E+00, 0.1923077E+00, 0.5235988E-02
     151, 0.5000000E+00, 0.1153846E+00, 0.5235988E-02
     152, 0.5000000E+00, 0.3846154E-01, 0.5235988E-02
     153, 0.5000000E+00,-0.3846154E-01, 0.5235988E-02
     154, 0.5000000E+00,-0.1153846E+00, 0.5235988E-02
     155, 0.5000000E+00,-0.1923077E+00, 0.5235988E-02
     156, 0.5000000E+00,-0.2692308E+00, 0.5235988E-02
     157, 0.5000000E+00,-0.3461539E+00, 0.5235988E-02
     158, 0.5000000E+00,-0.4230769E+00, 0.5235988E-02
     159, 0.4257143E+00,-0.5000000E+00, 0.5235988E-02
     160, 0.3514286E+00,-0.5000000E+00, 0.5235988E-02
     161, 0.2771429E+00,-0.5000000E+00, 0.5235988E-02
     162, 0.2028571E+00,-0.5000000E+00, 0.5235988E-02
     163, 0.1285714E+00,-0.5000000E+00, 0.5235988E-02
     164, 0.5428571E-01,-0.5000000E+00, 0.5235988E-02
     165,-0.2000000E-01, 0.4199974E+00,-0.4055988E-10
     166,-0.2000000E-01, 0.3525684E+00,-0.4055988E-10
     167,-0.2000000E-01, 0.2957367E+00,-0.4055988E-10
     168,-0.2000000E-01, 0.2478369E+00,-0.4055988E-10
     169,-0.2000000E-01, 0.2074652E+00,-0.4055988E-10
     170,-0.2000000E-01, 0.1734385E+00,-0.4055988E-10
     171,-0.2000000E-01, 0.1447595E+00,-0.4055988E-10
     172,-0.2000000E-01, 0.1205879E+00,-0.4055988E-10
     173,-0.2000000E-01, 0.1002151E+00,-0.4055988E-10
     174,-0.2000000E-01, 0.8304422E-01,-0.4055988E-10
     175,-0.2000000E-01, 0.6857196E-01,-0.4055988E-10
     176,-0.2000000E-01, 0.5637421E-01,-0.4055988E-10
     177,-0.2000000E-01, 0.4609351E-01,-0.4055988E-10
     178,-0.2000000E-01, 0.3742857E-01,-0.4055988E-10
     179,-0.2000000E-01, 0.3012543E-01,-0.4055988E-10
     180,-0.2000000E-01, 0.2397008E-01,-0.4055988E-10
     181,-0.2000000E-01, 0.1878214E-01,-0.4055988E-10
     182,-0.2000000E-01, 0.1440954E-01,-0.4055988E-10
     183,-0.2000000E-01, 0.1072417E-01,-0.4055988E-10
     184,-0.2000000E-01, 0.7617994E-02,-0.4055988E-10
     185,-0.2261799E-01, 0.5000000E-02,-0.4055988E-10
     186,-0.2594736E-01, 0.5000000E-02,-0.4055988E-10
     187,-0.3018141E-01, 0.5000000E-02,-0.4055988E-10
     188,-0.3556596E-01, 0.5000000E-02,-0.4055988E-10
     189,-0.4241362E-01, 0.5000000E-02,-0.4055988E-10
     190,-0.5112198E-01, 0.5000000E-02,-0.4055988E-10
     191,-0.6219662E-01, 0.5000000E-02,-0.4055988E-10
     192,-0.7628052E-01, 0.5000000E-02,-0.4055988E-10
     193,-0.9419139E-01, 0.5000000E-02,-0.4055988E-10
     194,-0.1169691E+00, 0.5000000E-02,-0.4055988E-10
     195,-0.1459361E+00, 0.5000000E-02,-0.4055988E-10
     196,-0.1827742E+00, 0.5000000E-02,-0.4055988E-10
     197,-0.2296221E+00, 0.5000000E-02,-0.4055988E-10
     198,-0.2891999E+00, 0.5000000E-02,-0.4055988E-10
     199,-0.3649664E+00, 0.5000000E-02,-0.4055988E-10
     200,-0.4613207E+00, 0.5000000E-02,-0.4055988E-10
     201,-0.5838569E+00, 0.5000000E-02,-0.4055988E-10
     202,-0.7396895E+00, 0.5000000E-02,-0.4055988E-10
     203,-0.9378657E+00, 0.5000000E-02,-0.4055988E-10
     204,-0.1189891E+01, 0.5000000E-02,-0.4055988E-10
     205,-0.1510399E+01, 0.5000000E-02,-0.4055988E-10
     206,-0.1917997E+01, 0.5000000E-02,-0.4055988E-10
     207,-0.2436350E+01, 0.5000000E-02,-0.4055988E-10
     208,-0.3095553E+01, 0.5000000E-02,-0.4055988E-10
     209,-0.3933878E+01, 0.5000000E-02,-0.4055988E-10
     210,-0.4889766E+01, 0.1044123E+01,-0.4055988E-10
     211,-0.4565963E+01, 0.2037641E+01,-0.4055988E-10
     212,-0.4042733E+01, 0.2942161E+01,-0.4055988E-10
     213,-0.3342927E+01, 0.3718177E+01,-0.4055988E-10
     214,-0.2497113E+01, 0.4331793E+01,-0.4055988E-10
     215,-0.1542232E+01, 0.4756209E+01,-0.4055988E-10
     216,-0.5199902E+00, 0.4972888E+01,-0.4055988E-10
     217, 0.5249628E+00, 0.4972365E+01,-0.4055988E-10
     218, 0.1546987E+01, 0.4754664E+01,-0.4055988E-10
     219, 0.2501443E+01, 0.4329293E+01,-0.4055988E-10
     220, 0.3346644E+01, 0.3714832E+01,-0.4055988E-10
     221, 0.4045673E+01, 0.2938117E+01,-0.4055988E-10
     222, 0.4567998E+01, 0.2033074E+01,-0.4055988E-10
     223, 0.4890807E+01, 0.1039232E+01,-0.4055988E-10
     224, 0.5000000E+01, 0.0000000E+00,-0.4055988E-10
     225, 0.4890807E+01,-0.1039232E+01,-0.4055988E-10
     226, 0.4567998E+01,-0.2033074E+01,-0.4055988E-10
     227, 0.4045673E+01,-0.2938117E+01,-0.4055988E-10
     228, 0.3346644E+01,-0.3714832E+01,-0.4055988E-10
     229, 0.2501443E+01,-0.4329293E+01,-0.4055988E-10
     230, 0.1546987E+01,-0.4754664E+01,-0.4055988E-10
     231, 0.5249628E+00,-0.4972365E+01,-0.4055988E-10
     232,-0.5199902E+00,-0.4972888E+01,-0.4055988E-10
     233,-0.1542232E+01,-0.4756209E+01,-0.4055988E-10
     234,-0.2497113E+01,-0.4331793E+01,-0.4055988E-10
     235,-0.3342927E+01,-0.3718177E+01,-0.4055988E-10
     236,-0.4042733E+01,-0.2942161E+01,-0.4055988E-10
     237,-0.4565963E+01,-0.2037641E+01,-0.4055988E-10
     238,-0.4889766E+01,-0.1044123E+01,-0.4055988E-10
     239,-0.3933878E+01,-0.5000000E-02,-0.4055988E-10
     240,-0.3095553E+01,-0.5000000E-02,-0.4055988E-10
     241,-0.2436350E+01,-0.5000000E-02,-0.4055988E-10
     242,-0.1917997E+01,-0.5000000E-02,-0.4055988E-10
     243,-0.1510399E+01,-0.5000000E-02,-0.4055988E-10
     244,-0.1189891E+01,-0.5000000E-02,-0.4055988E-10
     245,-0.9378657E+00,-0.5000000E-02,-0.4055988E-10
     246,-0.7396895E+00,-0.5000000E-02,-0.4055988E-10
     247,-0.5838569E+00,-0.5000000E-02,-0.4055988E-10
     248,-0.4613207E+00,-0.5000000E-02,-0.4055988E-10
     249,-0.3649664E+00,-0.5000000E-02,-0.4055988E-10
     250,-0.2891999E+00,-0.5000000E-02,-0.4055988E-10
     251,-0.2296221E+00,-0.5000000E-02,-0.4055988E-10
     252,-0.1827742E+00,-0.5000000E-02,-0.4055988E-10
     253,-0.1459361E+00,-0.5000000E-02,-0.4055988E-10
     254,-0.1169691E+00,-0.5000000E-02,-0.4055988E-10
     255,-0.9419139E-01,-0.5000000E-02,-0.4055988E-10
     256,-0.7628052E-01,-0.5000000E-02,-0.4055988E-10
     257,-0.6219662E-01,-0.5000000E-02,-0.4055988E-10
     258,-0.5112198E-01,-0.5000000E-02,-0.4055988E-10
     259,-0.4241362E-01,-0.5000000E-02,-0.4055988E-10
     260,-0.3556596E-01,-0.5000000E-02,-0.4055988E-10
     261,-0.3018141E-01,-0.5000000E-02,-0.4055988E-10
     262,-0.2594736E-01,-0.5000000E-02,-0.4055988E-10
     263,-0.2261799E-01,-0.5000000E-02,-0.4055988E-10
     264,-0.2000000E-01,-0.7503796E-02,-0.4055988E-10
     265,-0.2000000E-01,-0.1045039E-01,-0.4055988E-10
     266,-0.2000000E-01,-0.1391808E-01,-0.4055988E-10
     267,-0.2000000E-01,-0.1799903E-01,-0.4055988E-10
     268,-0.2000000E-01,-0.2280168E-01,-0.4055988E-10
     269,-0.2000000E-01,-0.2845369E-01,-0.4055988E-10
     270,-0.2000000E-01,-0.3510525E-01,-0.4055988E-10
     271,-0.2000000E-01,-0.4293312E-01,-0.4055988E-10
     272,-0.2000000E-01,-0.5214535E-01,-0.4055988E-10
     273,-0.2000000E-01,-0.6298675E-01,-0.4055988E-10
     274,-0.2000000E-01,-0.7574545E-01,-0.4055988E-10
     275,-0.2000000E-01,-0.9076050E-01,-0.4055988E-10
     276,-0.2000000E-01,-0.1084310E+00,-0.4055988E-10
     277,-0.2000000E-01,-0.1292264E+00,-0.4055988E-10
     278,-0.2000000E-01,-0.1536995E+00,-0.4055988E-10
     279,-0.2000000E-01,-0.1825007E+00,-0.4055988E-10
     280,-0.2000000E-01,-0.2163953E+00,-0.4055988E-10
     281,-0.2000000E-01,-0.2562841E+00,-0.4055988E-10
     282,-0.2000000E-01,-0.3032272E+00,-0.4055988E-10
     283,-0.2000000E-01,-0.3584722E+00,-0.4055988E-10
     284,-0.2000000E-01,-0.4234872E+00,-0.4055988E-10
     285, 0.5428571E-01,-0.5000000E+00,-0.4055988E-10
     286, 0.1285714E+00,-0.5000000E+00,-0.4055988E-10
     287, 0.2028571E+00,-0.5000000E+00,-0.4055988E-10
     288, 0.2771429E+00,-0.5000000E+00,-0.4055988E-10
     289, 0.3514286E+00,-0.5000000E+00,-0.4055988E-10
     290, 0.4257143E+00,-0.5000000E+00,-0.4055988E-10
     291, 0.5000000E+00,-0.4230769E+00,-0.4055988E-10
     292, 0.5000000E+00,-0.3461539E+00,-0.4055988E-10
     293, 0.5000000E+00,-0.2692308E+00,-0.4055988E-10
     294, 0.5000000E+00,-0.1923077E+00,-0.4055988E-10
     295, 0.5000000E+00,-0.1153846E+00,-0.4055988E-10
     296, 0.5000000E+00,-0.3846154E-01,-0.4055988E-10
     297, 0.5000000E+00, 0.3846154E-01,-0.4055988E-10
     298, 0.5000000E+00, 0.1153846E+00,-0.4055988E-10
     299, 0.5000000E+00, 0.1923077E+00,-0.4055988E-10
     300, 0.5000000E+00, 0.2692308E+00,-0.4055988E-10
     301, 0.5000000E+00, 0.3461539E+00,-0.4055988E-10
     302, 0.5000000E+00, 0.4230769E+00,-0.4055988E-10
     303, 0.4257143E+00, 0.5000000E+00,-0.4055988E-10
     304, 0.3514286E+00, 0.5000000E+00,-0.4055988E-10
     305, 0.2771429E+00, 0.5000000E+00,-0.4055988E-10
     306, 0.2028571E+00, 0.5000000E+00,-0.4055988E-10
     307, 0.1285714E+00, 0.5000000E+00,-0.4055988E-10
     308, 0.5428571E-01, 0.5000000E+00,-0.4055988E-10
     309,-0.1750000E-01, 0.5000000E-02, 0.5235988E-02
     310,-0.1500000E-01, 0.5000000E-02, 0.5235988E-02
     311,-0.1250000E-01, 0.5000000E-02, 0.5235988E-02
     312,-0.1000000E-01, 0.5000000E-02, 0.5235988E-02
     313,-0.7500000E-02, 0.5000000E-02, 0.5235988E-02
     314,-0.5000000E-02, 0.5000000E-02, 0.5235988E-02
     315,-0.2500000E-02, 0.5000000E-02, 0.5235988E-02
     316, 0.2500000E-02, 0.4330127E-02, 0.5235988E-02
     317, 0.4330127E-02, 0.2500000E-02, 0.5235988E-02
     318, 0.5000000E-02, 0.0000000E+00, 0.5235988E-02
     319, 0.4330127E-02,-0.2500000E-02, 0.5235988E-02
     320, 0.2500000E-02,-0.4330127E-02, 0.5235988E-02
     321,-0.2500000E-02,-0.5000000E-02, 0.5235988E-02
     322,-0.5000000E-02,-0.5000000E-02, 0.5235988E-02
     323,-0.7500000E-02,-0.5000000E-02, 0.5235988E-02
     324,-0.1000000E-01,-0.5000000E-02, 0.5235988E-02
     325,-0.1250000E-01,-0.5000000E-02, 0.5235988E-02
     326,-0.1500000E-01,-0.5000000E-02, 0.5235988E-02
     327,-0.1750000E-01,-0.5000000E-02, 0.5235988E-02
     328,-0.1750000E-01,-0.5000000E-02,-0.4055988E-10
     329,-0.1500000E-01,-0.5000000E-02,-0.4055988E-10
     330,-0.1250000E-01,-0.5000000E-02,-0.4055988E-10
     331,-0.1000000E-01,-0.5000000E-02,-0.4055988E-10
     332,-0.7500000E-02,-0.5000000E-02,-0.4055988E-10
     333,-0.5000000E-02,-0.5000000E-02,-0.4055988E-10
     334,-0.2500000E-02,-0.5000000E-02,-0.4055988E-10
     335, 0.2500000E-02,-0.4330127E-02,-0.4055988E-10
     336, 0.4330127E-02,-0.2500000E-02,-0.4055988E-10
     337, 0.5000000E-02, 0.0000000E+00,-0.4055988E-10
     338, 0.4330127E-02, 0.2500000E-02,-0.4055988E-10
     339, 0.2500000E-02, 0.4330127E-02,-0.4055988E-10
     340,-0.2500000E-02, 0.5000000E-02,-0.4055988E-10
     341,-0.5000000E-02, 0.5000000E-02,-0.4055988E-10
     342,-0.7500000E-02, 0.5000000E-02,-0.4055988E-10
     343,-0.1000000E-01, 0.5000000E-02,-0.4055988E-10
     344,-0.1250000E-01, 0.5000000E-02,-0.4055988E-10
     345,-0.1500000E-01, 0.5000000E-02,-0.4055988E-10
     346,-0.1750000E-01, 0.5000000E-02,-0.4055988E-10
     347,-0.1398491E+00, 0.7268191E+00, 0.5235988E-02
     348, 0.1941910E+00, 0.6119922E+00, 0.5235988E-02
     349, 0.4214176E+00,-0.6605361E+00, 0.5235988E-02
     350, 0.1118736E+00, 0.6314554E+00, 0.5235988E-02
     351, 0.2711670E+00, 0.6191904E+00, 0.5235988E-02
     352, 0.3511292E+00, 0.6379995E+00, 0.5235988E-02
     353, 0.4421408E+00, 0.6636088E+00, 0.5235988E-02
     354, 0.3316648E+00,-0.6293150E+00, 0.5235988E-02
     355, 0.2522407E+00,-0.6008458E+00, 0.5235988E-02
     356, 0.1830740E+00,-0.5763180E+00, 0.5235988E-02
     357, 0.1306386E+00,-0.5537072E+00, 0.5235988E-02
     358, 0.7981220E-01,-0.5867840E+00, 0.5235988E-02
     359, 0.9528797E-02, 0.6697789E+00, 0.5235988E-02
     360, 0.5678864E+00,-0.1956292E+00, 0.5235988E-02
     361, 0.5876338E+00,-0.5527162E-01, 0.5235988E-02
     362, 0.5701704E+00,-0.1241413E+00, 0.5235988E-02
     363, 0.5695243E+00,-0.2667515E+00, 0.5235988E-02
     364, 0.5759081E+00,-0.3391765E+00, 0.5235988E-02
     365, 0.6012398E+00,-0.4135494E+00, 0.5235988E-02
     366, 0.6742298E+00, 0.4356790E+00, 0.5235988E-02
     367, 0.6436278E+00, 0.3365703E+00, 0.5235988E-02
     368, 0.6174862E+00, 0.2536706E+00, 0.5235988E-02
     369, 0.6008349E+00, 0.1767706E+00, 0.5235988E-02
     370, 0.6042206E+00, 0.9616648E-01, 0.5235988E-02
     371, 0.6059300E+00, 0.1491249E-01, 0.5235988E-02
     372, 0.7063729E+00, 0.5617639E+00, 0.5235988E-02
     373,-0.9696017E+00,-0.2489105E+00, 0.5235988E-02
     374,-0.9621056E+00, 0.2599609E+00, 0.5235988E-02
     375,-0.1232218E+01,-0.3048891E+00, 0.5235988E-02
     376,-0.1229997E+01, 0.3294060E+00, 0.5235988E-02
     377,-0.1561510E+01,-0.3670039E+00, 0.5235988E-02
     378,-0.1569728E+01, 0.3971964E+00, 0.5235988E-02
     379,-0.1973409E+01,-0.4427453E+00, 0.5235988E-02
     380,-0.1988644E+01, 0.4745889E+00, 0.5235988E-02
     381, 0.1301643E+00, 0.7435284E+00, 0.5235988E-02
     382, 0.3234018E+00, 0.7643985E+00, 0.5235988E-02
     383, 0.2063968E+00,-0.6874713E+00, 0.5235988E-02
     384, 0.3009046E-01, 0.8285808E+00, 0.5235988E-02
     385, 0.6611748E-02,-0.6374897E+00, 0.5235988E-02
     386, 0.5524386E+00, 0.6925689E+00, 0.5235988E-02
     387,-0.2862056E+00, 0.6548439E+00, 0.5235988E-02
     388,-0.3064111E+00,-0.8871330E-01, 0.5235988E-02
     389,-0.3068886E+00, 0.8295149E-01, 0.5235988E-02
     390, 0.5341277E+00,-0.6770213E+00, 0.5235988E-02
     391, 0.6422039E+00,-0.2667587E+00, 0.5235988E-02
     392, 0.6286268E+00,-0.1391207E+00, 0.5235988E-02
     393, 0.6408629E+00,-0.1978700E+00, 0.5235988E-02
     394, 0.7729657E+00, 0.2915005E+00, 0.5235988E-02
     395, 0.6726522E+00,-0.9878589E-01, 0.5235988E-02
     396, 0.7187536E+00, 0.2130885E+00, 0.5235988E-02
     397, 0.6789032E+00, 0.1617209E+00, 0.5235988E-02
     398, 0.7084629E+00, 0.9030294E-01, 0.5235988E-02
     399, 0.6332234E+00,-0.3245493E+00, 0.5235988E-02
     400, 0.8412695E+00, 0.3982352E+00, 0.5235988E-02
     401,-0.1254637E+00, 0.4099772E+00, 0.5235988E-02
     402,-0.3909935E+00,-0.1067100E+00, 0.5235988E-02
     403,-0.3844084E+00, 0.9860614E-01, 0.5235988E-02
     404,-0.4909973E+00,-0.1215827E+00, 0.5235988E-02
     405,-0.4812071E+00, 0.1164852E+00, 0.5235988E-02
     406,-0.6153954E+00,-0.1435027E+00, 0.5235988E-02
     407,-0.6058894E+00, 0.1456273E+00, 0.5235988E-02
     408,-0.7617280E+00,-0.1888432E+00, 0.5235988E-02
     409,-0.7642096E+00, 0.1931149E+00, 0.5235988E-02
     410,-0.1195245E+01,-0.6039894E+00, 0.5235988E-02
     411,-0.1183475E+01, 0.6543771E+00, 0.5235988E-02
     412,-0.1516381E+01,-0.7205337E+00, 0.5235988E-02
     413,-0.1533829E+01, 0.7783893E+00, 0.5235988E-02
     414,-0.1934945E+01, 0.9325152E+00, 0.5235988E-02
     415,-0.1907850E+01,-0.8624924E+00, 0.5235988E-02
     416,-0.2490794E+01,-0.5404577E+00, 0.5235988E-02
     417,-0.5742584E-01, 0.1469327E+00, 0.5235988E-02
     418,-0.6470366E-01,-0.1741672E+00, 0.5235988E-02
     419,-0.8771457E-01,-0.2178206E+00, 0.5235988E-02
     420,-0.6505847E-01, 0.1867309E+00, 0.5235988E-02
     421,-0.1550808E+00, 0.4407566E-01, 0.5235988E-02
     422,-0.1524152E+00,-0.4524027E-01, 0.5235988E-02
     423,-0.1224968E+00,-0.2776408E+00, 0.5235988E-02
     424,-0.4763624E-01, 0.2117660E+00, 0.5235988E-02
